22700:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
23687:ApriltagsCameraLog(1):,8,-1.200586,-1.533000,-1.533000,-1.533000,-1.183731,1.408513,1.416326,5.393741,5.462648,10.369626,51817,1.671203
23725:ApriltagsCameraLog(1):,7,-1.183731,-0.858000,-0.858000,-0.858000,-1.240203,1.419087,1.411235,5.485398,5.416697,10.517940,51819,1.689743
23727:ApriltagsCameraLog(1):,8,-1.183731,-1.499000,-1.499000,-1.499000,-1.179138,1.408269,1.416598,5.394600,5.462483,10.369626,51819,1.671203
23764:ApriltagsCameraLog(1):,7,-1.179138,-0.979000,-0.979000,-0.979000,-1.230856,1.416412,1.411151,5.482364,5.417214,10.497812,51821,1.687226
23766:ApriltagsCameraLog(1):,8,-1.179138,-1.536000,-1.536000,-1.536000,-1.190552,1.408535,1.414739,5.393666,5.460641,10.369626,51821,1.671203
23785:ApriltagsCameraLog(1):,7,-1.190552,-1.009000,-1.009000,-1.009000,-1.246406,1.416378,1.410716,5.481602,5.415980,10.497812,51823,1.687226
23787:ApriltagsCameraLog(1):,8,-1.190552,-1.498000,-1.498000,-1.498000,-1.208414,1.408262,1.414567,5.394625,5.459722,10.369626,51823,1.671203
23844:ApriltagsCameraLog(1):,7,-1.208414,-0.961000,-0.961000,-0.961000,-1.252490,1.416433,1.410455,5.482821,5.416315,10.497812,51825,1.687226
23847:ApriltagsCameraLog(1):,8,-1.208414,-1.492000,-1.492000,-1.492000,-1.208150,1.408219,1.414536,5.394776,5.460643,10.369626,51825,1.671203
23884:ApriltagsCameraLog(1):,7,-1.208150,-1.027000,-1.027000,-1.027000,-1.251298,1.416357,1.410416,5.481145,5.416723,10.497812,51827,1.687226
23886:ApriltagsCameraLog(1):,8,-1.208150,-1.493000,-1.493000,-1.493000,-1.217711,1.408226,1.414448,5.394751,5.459665,10.369626,51827,1.671203
23904:ApriltagsCameraLog(1):,7,-1.217711,-0.848000,-0.848000,-0.848000,-1.259475,1.419098,1.410387,5.485652,5.416381,10.517940,51829,1.689743
23906:ApriltagsCameraLog(1):,8,-1.217711,-1.503000,-1.503000,-1.503000,-1.196041,1.408298,1.416335,5.394499,5.462544,10.369626,51829,1.671203
23944:ApriltagsCameraLog(1):,7,-1.196041,-0.895000,-0.895000,-0.895000,-1.242926,1.419047,1.411079,5.484457,5.417168,10.517940,51831,1.689743
23946:ApriltagsCameraLog(1):,8,-1.196041,-1.493000,-1.493000,-1.493000,-1.189645,1.408226,1.416506,5.394751,5.462013,10.369626,51831,1.671203
23985:ApriltagsCameraLog(1):,7,-1.189645,-1.003000,-1.003000,-1.003000,-1.235947,1.416385,1.411085,5.481754,5.417160,10.497812,51833,1.687226
23988:ApriltagsCameraLog(1):,8,-1.189645,-1.489000,-1.489000,-1.489000,-1.200976,1.408197,1.414693,5.394852,5.460217,10.369626,51833,1.671203
24025:ApriltagsCameraLog(1):,7,-1.200976,-0.998000,-0.998000,-0.998000,-1.244799,1.416391,1.410454,5.481881,5.416631,10.497812,51835,1.687226
24026:ApriltagsCameraLog(1):,8,-1.200976,-1.469000,-1.469000,-1.469000,-1.207611,1.408053,1.414491,5.395357,5.460124,10.369626,51835,1.671203
