147791:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust
167267:ApriltagsCameraLog(1):,7,-174.706569,-175.146000,-175.146000,-175.146000,-174.809811,1.337054,1.319322,1.672161,1.681882,8.149324
167287:ApriltagsCameraLog(1):,7,-174.809811,-175.282000,-175.282000,-175.282000,-174.910819,1.342442,1.328206,1.671845,1.677054,8.191445
167327:ApriltagsCameraLog(1):,7,-174.910819,-174.977000,-174.977000,-174.977000,-175.079906,1.346057,1.335333,1.682166,1.674474,8.233591
167367:ApriltagsCameraLog(1):,7,-175.079906,-174.998000,-174.998000,-174.998000,-175.170945,1.350983,1.340695,1.684632,1.678320,8.275763
167387:ApriltagsCameraLog(1):,7,-175.170945,-175.009000,-175.009000,-175.009000,-175.213135,1.356089,1.345840,1.684807,1.681473,8.316264
167427:ApriltagsCameraLog(1):,7,-175.213135,-174.911000,-174.911000,-174.911000,-175.208737,1.360513,1.350967,1.690172,1.683135,8.358456
167467:ApriltagsCameraLog(1):,7,-175.208737,-175.906000,-175.906000,-175.906000,-175.137670,1.372147,1.355748,1.666392,1.686642,8.419201
167507:ApriltagsCameraLog(1):,7,-175.137670,-175.329000,-175.329000,-175.329000,-175.124835,1.377448,1.364005,1.681203,1.676564,8.479949
167527:ApriltagsCameraLog(1):,7,-175.124835,-174.777000,-174.777000,-174.777000,-175.105296,1.380404,1.370725,1.692762,1.678889,8.518781
167567:ApriltagsCameraLog(1):,7,-175.105296,-174.950000,-174.950000,-174.950000,-174.954976,1.388958,1.375585,1.686619,1.685811,8.577919
167587:ApriltagsCameraLog(1):,7,-174.954976,-174.973000,-174.973000,-174.973000,-174.932502,1.396645,1.382272,1.686714,1.686209,8.638689
167627:ApriltagsCameraLog(1):,7,-174.932502,-174.843000,-174.843000,-174.843000,-174.912813,1.401154,1.389458,1.690425,1.686461,8.679204
167667:ApriltagsCameraLog(1):,7,-174.912813,-174.890000,-174.890000,-174.890000,-174.913689,1.406640,1.395308,1.687167,1.688439,8.718152
167687:ApriltagsCameraLog(1):,7,-174.913689,-174.781000,-174.781000,-174.781000,-174.912074,1.411006,1.400974,1.692907,1.687802,8.760236
167727:ApriltagsCameraLog(1):,7,-174.912074,-174.476000,-174.476000,-174.476000,-174.898645,1.417255,1.405993,1.701350,1.690349,8.821013
167767:ApriltagsCameraLog(1):,7,-174.898645,-175.385000,-175.385000,-175.385000,-174.865610,1.428722,1.411642,1.678843,1.695831,8.881791
167787:ApriltagsCameraLog(1):,7,-174.865610,-176.299000,-176.299000,-176.299000,-174.889182,1.439693,1.420217,1.658442,1.687373,8.944144
167827:ApriltagsCameraLog(1):,7,-174.889182,-174.856000,-174.856000,-174.856000,-175.007939,1.433869,1.430111,1.695589,1.673013,8.944144
167847:ApriltagsCameraLog(1):,7,-175.007939,-174.896000,-174.896000,-174.896000,-175.010950,1.441633,1.432005,1.695239,1.684299,9.004918
167887:ApriltagsCameraLog(1):,7,-175.010950,-174.758000,-174.758000,-174.758000,-175.021460,1.446086,1.436823,1.699266,1.689765,9.045435
167927:ApriltagsCameraLog(1):,7,-175.021460,-175.057000,-175.057000,-175.057000,-175.077224,1.454543,1.441464,1.697235,1.694507,9.109418
167948:ApriltagsCameraLog(1):,7,-175.077224,-175.074000,-175.074000,-175.074000,-175.162544,1.461991,1.448003,1.699977,1.695874,9.171826
167987:ApriltagsCameraLog(1):,7,-175.162544,-175.017000,-175.017000,-175.017000,-175.322490,1.468887,1.454997,1.707192,1.697926,9.235958
168027:ApriltagsCameraLog(1):,7,-175.322490,-175.393000,-175.393000,-175.393000,-175.484986,1.475226,1.461949,1.702769,1.702549,9.279950
168047:ApriltagsCameraLog(1):,7,-175.484986,-175.335000,-175.335000,-175.335000,-175.592088,1.481940,1.468587,1.712515,1.702663,9.346145
168087:ApriltagsCameraLog(1):,7,-175.592088,-175.750000,-175.750000,-175.750000,-175.788451,1.488522,1.475269,1.706941,1.707582,9.390412
168127:ApriltagsCameraLog(1):,7,-175.788451,-175.864000,-175.864000,-175.864000,-176.030631,1.496272,1.481896,1.709519,1.707268,9.455010
168167:ApriltagsCameraLog(1):,7,-176.030631,-176.041000,-176.041000,-176.041000,-176.214683,1.504155,1.489084,1.712906,1.708396,9.521764
168187:ApriltagsCameraLog(1):,7,-176.214683,-176.021000,-176.021000,-176.021000,-176.266994,1.508777,1.496619,1.718865,1.710652,9.566398
168227:ApriltagsCameraLog(1):,7,-176.266994,-176.116000,-176.116000,-176.116000,-176.332610,1.516659,1.502703,1.719350,1.714751,9.629163
168267:ApriltagsCameraLog(1):,7,-176.332610,-177.553000,-177.553000,-177.553000,-176.398770,1.535502,1.509684,1.685891,1.717042,9.734539
168287:ApriltagsCameraLog(1):,7,-176.398770,-177.207000,-177.207000,-177.207000,-176.543933,1.536436,1.522745,1.698050,1.701594,9.756956
168327:ApriltagsCameraLog(1):,7,-176.543933,-176.375000,-176.375000,-176.375000,-176.619386,1.537677,1.529600,1.721208,1.699860,9.797351
168347:ApriltagsCameraLog(1):,7,-176.619386,-179.343000,-176.619386,-179.343000,-176.597585,1.553751,1.533659,1.720454,1.710527,19.846036
168387:ApriltagsCameraLog(1):,7,-176.597585,-176.728000,-176.728000,-176.728000,-176.719285,1.549342,1.543590,1.714610,1.715719,9.880373
168427:ApriltagsCameraLog(1):,7,-176.719285,-178.224000,-178.224000,-178.224000,-176.689167,1.568435,1.546466,1.676008,1.715165,9.983598
168467:ApriltagsCameraLog(1):,7,-176.689167,-176.262000,-176.262000,-176.262000,-176.816265,1.559776,1.557684,1.728340,1.695718,9.981356
168487:ApriltagsCameraLog(1):,7,-176.816265,-177.403000,-177.403000,-177.403000,-176.764517,1.572583,1.558804,1.699349,1.712024,10.044183
168527:ApriltagsCameraLog(1):,7,-176.764517,-177.233000,-177.233000,-177.233000,-176.822329,1.576775,1.565726,1.706909,1.705722,10.086830
168567:ApriltagsCameraLog(1):,7,-176.822329,-176.481000,-176.481000,-176.481000,-176.829280,1.573365,1.571249,1.725546,1.706333,10.084574
168587:ApriltagsCameraLog(1):,7,-176.829280,-176.297000,-176.297000,-176.297000,-176.794973,1.577363,1.572336,1.733582,1.715936,10.127216
168627:ApriltagsCameraLog(1):,7,-176.794973,-176.211000,-176.211000,-176.211000,-176.789726,1.581831,1.574885,1.738877,1.724749,10.169877
168647:ApriltagsCameraLog(1):,7,-176.789726,-177.237000,-177.237000,-177.237000,-176.791227,1.591649,1.578388,1.715142,1.731798,10.214884
168687:ApriltagsCameraLog(1):,7,-176.791227,-177.731000,-177.731000,-177.731000,-176.865612,1.601525,1.585051,1.701382,1.723496,10.275439
168727:ApriltagsCameraLog(1):,7,-176.865612,-176.798000,-176.798000,-176.798000,-176.875022,1.597003,1.593367,1.730583,1.712498,10.277787
168747:ApriltagsCameraLog(1):,7,-176.875022,-177.339000,-177.339000,-177.339000,-176.782163,1.609768,1.595195,1.715603,1.721538,10.358519
168787:ApriltagsCameraLog(1):,7,-176.782163,-176.230000,-176.230000,-176.230000,-176.613263,1.602037,1.602493,1.742210,1.718598,10.333691
168827:ApriltagsCameraLog(1):,7,-176.613263,-176.706000,-176.706000,-176.706000,-176.285286,1.609660,1.602316,1.726330,1.730405,10.371803
168847:ApriltagsCameraLog(1):,7,-176.285286,-176.885000,-176.885000,-176.885000,-176.198451,1.615739,1.605991,1.718921,1.728372,10.409961
168887:ApriltagsCameraLog(1):,7,-176.198451,-175.852000,-175.852000,-175.852000,-176.066528,1.613447,1.610886,1.743809,1.723668,10.425794
168927:ApriltagsCameraLog(1):,7,-176.066528,-175.562000,-175.562000,-175.562000,-175.786330,1.614646,1.612194,1.749829,1.733735,10.443865
168947:ApriltagsCameraLog(1):,7,-175.786330,-175.220000,-175.220000,-175.220000,-175.645843,1.615756,1.613450,1.754838,1.741777,10.459903
168987:ApriltagsCameraLog(1):,7,-175.645843,-174.853000,-174.853000,-174.853000,-175.357049,1.619030,1.614632,1.763351,1.748302,10.498301
169027:ApriltagsCameraLog(1):,7,-175.357049,-174.705000,-174.705000,-174.705000,-175.097466,1.623731,1.616872,1.763041,1.755815,10.534775
169067:ApriltagsCameraLog(1):,7,-175.097466,-175.059000,-175.059000,-175.059000,-174.887056,1.630940,1.620318,1.750674,1.759412,10.573296
169087:ApriltagsCameraLog(1):,7,-174.887056,-174.862000,-174.862000,-174.862000,-174.806533,1.632411,1.625629,1.756639,1.755043,10.593526
169127:ApriltagsCameraLog(1):,7,-174.806533,-174.680000,-174.680000,-174.680000,-174.711460,1.634180,1.629021,1.759650,1.755839,10.611860
169147:ApriltagsCameraLog(1):,7,-174.711460,-175.093000,-175.093000,-175.093000,-174.661430,1.641460,1.631602,1.748022,1.757742,10.652326
169187:ApriltagsCameraLog(1):,7,-174.661430,-174.010000,-174.010000,-174.010000,-174.674176,1.635448,1.636546,1.779713,1.752897,10.652326
169227:ApriltagsCameraLog(1):,7,-174.674176,-176.199000,-176.199000,-176.199000,-174.616619,1.659317,1.636069,1.721458,1.766308,10.757278
169267:ApriltagsCameraLog(1):,7,-174.616619,-174.595000,-174.595000,-174.595000,-174.761377,1.643349,1.647976,1.768145,1.744031,10.696592
169287:ApriltagsCameraLog(1):,7,-174.761377,-174.366000,-174.366000,-174.366000,-174.748435,1.644325,1.645677,1.777640,1.756091,10.718762
169327:ApriltagsCameraLog(1):,7,-174.748435,-174.111000,-174.111000,-174.111000,-174.726312,1.645098,1.645033,1.787911,1.766867,10.740956
169367:ApriltagsCameraLog(1):,7,-174.726312,-174.501000,-174.501000,-174.501000,-174.714757,1.652444,1.645116,1.776933,1.777389,10.781402
169387:ApriltagsCameraLog(1):,7,-174.714757,-174.387000,-174.387000,-174.387000,-174.720220,1.651533,1.648780,1.782824,1.777156,10.783395
169427:ApriltagsCameraLog(1):,7,-174.720220,-174.332000,-174.332000,-174.332000,-174.674572,1.653235,1.650163,1.789752,1.779987,10.807683
169467:ApriltagsCameraLog(1):,7,-174.674572,-174.513000,-174.513000,-174.513000,-174.663866,1.654313,1.651713,1.784407,1.784865,10.807683
169487:ApriltagsCameraLog(1):,7,-174.663866,-174.234000,-174.234000,-174.234000,-174.692359,1.654916,1.653013,1.795427,1.784635,10.829973
169527:ApriltagsCameraLog(1):,7,-174.692359,-174.787000,-174.787000,-174.787000,-174.716995,1.662809,1.653983,1.784591,1.790027,10.874625
169567:ApriltagsCameraLog(1):,7,-174.716995,-174.510000,-174.510000,-174.510000,-174.767606,1.660665,1.658399,1.797867,1.787314,10.878969
169587:ApriltagsCameraLog(1):,7,-174.767606,-174.751000,-174.751000,-174.751000,-174.769709,1.666958,1.659541,1.793712,1.792588,10.921580
169627:ApriltagsCameraLog(1):,7,-174.769709,-174.533000,-174.533000,-174.533000,-174.869817,1.667666,1.663249,1.805496,1.793150,10.946279
169667:ApriltagsCameraLog(1):,7,-174.869817,-174.801000,-174.801000,-174.801000,-174.959575,1.671399,1.665470,1.802803,1.799319,10.971082
169687:ApriltagsCameraLog(1):,7,-174.959575,-174.907000,-174.907000,-174.907000,-174.976561,1.674136,1.668435,1.804925,1.801060,10.995989
169727:ApriltagsCameraLog(1):,7,-174.976561,-175.147000,-175.147000,-175.147000,-175.025181,1.680472,1.671286,1.800710,1.802992,11.038745
169767:ApriltagsCameraLog(1):,7,-175.025181,-176.276000,-176.276000,-176.276000,-175.119295,1.696776,1.675880,1.775043,1.801857,11.126777
169787:ApriltagsCameraLog(1):,7,-175.119295,-174.933000,-174.933000,-174.933000,-175.271927,1.680543,1.686461,1.820001,1.788555,11.071325
169827:ApriltagsCameraLog(1):,7,-175.271927,-175.561000,-175.561000,-175.561000,-175.340477,1.691745,1.683535,1.806796,1.804284,11.136945
169867:ApriltagsCameraLog(1):,7,-175.340477,-175.882000,-175.882000,-175.882000,-175.455650,1.698260,1.687637,1.805064,1.805550,11.185157
169887:ApriltagsCameraLog(1):,7,-175.455650,-175.290000,-175.290000,-175.290000,-175.608846,1.694247,1.692950,1.825517,1.805330,11.187849
169927:ApriltagsCameraLog(1):,7,-175.608846,-175.496000,-175.496000,-175.496000,-175.734172,1.695003,1.693613,1.826882,1.815422,11.196098
169947:ApriltagsCameraLog(1):,7,-175.734172,-175.957000,-175.957000,-175.957000,-175.825795,1.702364,1.694312,1.823419,1.821152,11.247718
169987:ApriltagsCameraLog(1):,7,-175.825795,-176.198000,-176.198000,-176.198000,-176.076713,1.705798,1.698336,1.826400,1.822293,11.279633
170027:ApriltagsCameraLog(1):,7,-176.076713,-175.875000,-175.875000,-175.875000,-176.361737,1.702893,1.702062,1.846359,1.824356,11.291888
170047:ApriltagsCameraLog(1):,7,-176.361737,-176.331000,-176.331000,-176.331000,-176.502152,1.710446,1.702499,1.842955,1.835357,11.344718
170087:ApriltagsCameraLog(1):,7,-176.502152,-176.424000,-176.424000,-176.424000,-176.803679,1.710296,1.706472,1.852791,1.839156,11.361187
170127:ApriltagsCameraLog(1):,7,-176.803679,-177.569000,-177.569000,-177.569000,-177.112379,1.725047,1.708392,1.833322,1.845972,11.441910
170167:ApriltagsCameraLog(1):,7,-177.112379,-176.982000,-176.982000,-176.982000,-177.433513,1.718047,1.716758,1.858841,1.839698,11.432586
170187:ApriltagsCameraLog(1):,7,-177.433513,-177.556000,-177.556000,-177.556000,-177.541326,1.724093,1.717414,1.854023,1.849268,11.470928
170227:ApriltagsCameraLog(1):,7,-177.541326,-177.561000,-177.561000,-177.561000,-177.839215,1.728771,1.720749,1.864237,1.851652,11.526007
170247:ApriltagsCameraLog(1):,7,-177.839215,-177.802000,-177.802000,-177.802000,-177.968400,1.730126,1.724761,1.866954,1.857944,11.541575
170287:ApriltagsCameraLog(1):,7,-177.968400,-178.050000,-178.050000,-178.050000,-178.118687,1.734212,1.727443,1.866998,1.862449,11.573456
170327:ApriltagsCameraLog(1):,7,-178.118687,-178.455000,-178.455000,-178.455000,-178.353882,1.744489,1.730827,1.864822,1.864725,11.649458
170347:ApriltagsCameraLog(1):,7,-178.353882,-178.284000,-178.284000,-178.284000,-178.439109,1.737924,1.737657,1.877604,1.864791,11.622163
170387:ApriltagsCameraLog(1):,7,-178.439109,-178.485000,-178.485000,-178.485000,-178.543753,1.741766,1.737794,1.879056,1.871198,11.654770
170427:ApriltagsCameraLog(1):,7,-178.543753,-178.498000,-178.498000,-178.498000,-178.585590,1.744336,1.739779,1.881258,1.875127,11.678924
170447:ApriltagsCameraLog(1):,7,-178.585590,-178.245000,-178.245000,-178.245000,-178.581679,1.744857,1.742059,1.891741,1.878191,11.703095
170487:ApriltagsCameraLog(1):,7,-178.581679,-178.615000,-178.615000,-178.615000,-178.555569,1.750116,1.743476,1.885357,1.884962,11.731642
170527:ApriltagsCameraLog(1):,7,-178.555569,-178.451000,-178.451000,-178.451000,-178.489608,1.751459,1.746796,1.888004,1.885161,11.747133
170547:ApriltagsCameraLog(1):,7,-178.489608,-178.511000,-178.511000,-178.511000,-178.431402,1.754460,1.749129,1.886195,1.886580,11.766985
170587:ApriltagsCameraLog(1):,7,-178.431402,-178.398000,-178.398000,-178.398000,-178.403133,1.756127,1.751794,1.889801,1.886388,11.786838
170627:ApriltagsCameraLog(1):,7,-178.403133,-178.458000,-178.458000,-178.458000,-178.411011,1.756659,1.753961,1.885383,1.888094,11.782523
170667:ApriltagsCameraLog(1):,7,-178.411011,-178.818000,-178.818000,-178.818000,-178.545469,1.764360,1.755311,1.879281,1.886739,11.830878
170687:ApriltagsCameraLog(1):,7,-178.545469,-178.706000,-178.706000,-178.706000,-178.677036,1.760855,1.759847,1.887825,1.883025,11.819779
170727:ApriltagsCameraLog(1):,7,-178.677036,-178.703000,-178.703000,-178.703000,-179.020840,1.758063,1.760348,1.898019,1.885426,11.817787
170767:ApriltagsCameraLog(1):,7,-179.020840,-178.956000,-178.956000,-178.956000,-179.480618,1.759811,1.759205,1.902781,1.891722,11.840688
170787:ApriltagsCameraLog(1):,7,-179.480618,-179.414000,-179.414000,-179.414000,-179.759091,1.760685,1.759509,1.906148,1.897252,11.854120
170827:ApriltagsCameraLog(1):,7,-179.759091,-179.999000,-179.999000,-179.999000,179.674771,1.765291,1.760094,1.905538,1.901700,11.888618
170847:ApriltagsCameraLog(1):,7,179.674771,179.866000,179.866000,179.866000,179.347641,1.761337,1.762689,1.921620,1.903624,11.890338
170887:ApriltagsCameraLog(1):,7,179.347641,178.520000,178.520000,178.520000,178.777987,1.775016,1.762023,1.896928,1.912623,11.947241
170927:ApriltagsCameraLog(1):,7,178.777987,178.452000,178.452000,178.452000,178.242223,1.765943,1.768565,1.915363,1.904813,11.913280
170947:ApriltagsCameraLog(1):,7,178.242223,178.288000,178.288000,178.288000,177.982769,1.765121,1.767244,1.922968,1.910086,11.922359
170987:ApriltagsCameraLog(1):,7,177.982769,177.607000,177.607000,177.607000,177.605882,1.771301,1.766184,1.916729,1.916527,11.957513
171027:ApriltagsCameraLog(1):,7,177.605882,177.037000,177.037000,177.037000,177.462314,1.776291,1.768742,1.906315,1.916634,11.975432
171047:ApriltagsCameraLog(1):,7,177.462314,177.406000,177.406000,177.406000,177.430634,1.770865,1.772539,1.920643,1.911491,11.962054
171087:ApriltagsCameraLog(1):,7,177.430634,177.521000,177.521000,177.521000,177.458927,1.767261,1.771701,1.921845,1.916067,11.936616
171127:ApriltagsCameraLog(1):,7,177.458927,177.172000,177.172000,177.172000,177.475425,1.770127,1.769483,1.910839,1.918957,11.936616
171167:ApriltagsCameraLog(1):,7,177.475425,177.063000,177.063000,177.063000,177.422705,1.773545,1.769814,1.907268,1.914899,11.956023
171187:ApriltagsCameraLog(1):,7,177.422705,177.225000,177.225000,177.225000,177.372626,1.772356,1.771692,1.914926,1.911090,11.962054
171227:ApriltagsCameraLog(1):,7,177.372626,177.323000,177.323000,177.323000,177.298768,1.769014,1.772021,1.918140,1.913008,11.942655
171267:ApriltagsCameraLog(1):,7,177.298768,177.131000,177.131000,177.131000,177.116120,1.770713,1.770517,1.914619,1.915574,11.948719
171287:ApriltagsCameraLog(1):,7,177.116120,177.002000,177.002000,177.002000,176.942789,1.769361,1.770616,1.913214,1.915096,11.935427
171327:ApriltagsCameraLog(1):,7,176.942789,176.690000,176.690000,176.690000,176.618650,1.772466,1.769990,1.913508,1.914155,11.960067
171367:ApriltagsCameraLog(1):,7,176.618650,176.453000,176.453000,176.453000,176.130236,1.769944,1.771228,1.916470,1.913834,11.946481
171387:ApriltagsCameraLog(1):,7,176.130236,176.162000,176.162000,176.162000,175.872877,1.770627,1.770584,1.920122,1.915151,11.959156
171427:ApriltagsCameraLog(1):,7,175.872877,175.547000,175.547000,175.547000,175.454971,1.774068,1.770603,1.913540,1.917637,11.972537
171467:ApriltagsCameraLog(1):,7,175.454971,175.268000,175.268000,175.268000,175.251268,1.774421,1.772341,1.912514,1.915593,11.973226
171487:ApriltagsCameraLog(1):,7,175.251268,174.973000,174.973000,174.973000,175.244828,1.779553,1.773384,1.905483,1.914055,11.999098
171527:ApriltagsCameraLog(1):,7,175.244828,174.849000,174.849000,174.849000,175.322379,1.782618,1.776479,1.896261,1.909776,12.004974
171547:ApriltagsCameraLog(1):,7,175.322379,175.482000,175.482000,175.482000,175.393553,1.776929,1.779568,1.908752,1.903028,11.985189
171587:ApriltagsCameraLog(1):,7,175.393553,175.820000,175.820000,175.820000,175.679683,1.775959,1.778254,1.909133,1.905892,11.978423
171627:ApriltagsCameraLog(1):,7,175.679683,175.802000,175.802000,175.802000,176.029449,1.777708,1.777112,1.895711,1.907516,11.965793
171647:ApriltagsCameraLog(1):,7,176.029449,176.101000,176.101000,176.101000,176.195970,1.776833,1.777406,1.889803,1.901613,11.947697
171687:ApriltagsCameraLog(1):,7,176.195970,176.351000,176.351000,176.351000,176.544700,1.776443,1.777114,1.882347,1.895708,11.930602
171727:ApriltagsCameraLog(1):,7,176.544700,176.960000,176.960000,176.960000,176.880446,1.771027,1.776775,1.888927,1.889028,11.900913
171767:ApriltagsCameraLog(1):,7,176.880446,177.319000,177.319000,177.319000,177.271572,1.767502,1.773901,1.885030,1.888987,11.866124
171787:ApriltagsCameraLog(1):,7,177.271572,177.275000,177.275000,177.275000,177.487202,1.774846,1.770694,1.870596,1.887020,11.896451
171827:ApriltagsCameraLog(1):,7,177.487202,177.783000,177.783000,177.783000,177.793080,1.770419,1.772765,1.871424,1.878807,11.863485
171847:ApriltagsCameraLog(1):,7,177.793080,177.863000,177.863000,177.863000,177.935035,1.771888,1.771584,1.861163,1.875118,11.856344
171887:ApriltagsCameraLog(1):,7,177.935035,177.965000,177.965000,177.965000,178.132266,1.773323,1.771730,1.854141,1.868141,11.855079
171927:ApriltagsCameraLog(1):,7,178.132266,178.314000,178.314000,178.314000,178.240923,1.770578,1.772528,1.857550,1.861141,11.839687
171947:ApriltagsCameraLog(1):,7,178.240923,178.021000,178.021000,178.021000,178.234954,1.772484,1.771550,1.843219,1.859347,11.829555
171987:ApriltagsCameraLog(1):,7,178.234954,178.131000,178.131000,178.131000,178.117888,1.769179,1.772031,1.846777,1.851284,11.809871
172027:ApriltagsCameraLog(1):,7,178.117888,177.881000,177.881000,177.881000,177.852042,1.771006,1.770607,1.841426,1.849029,11.814930
172067:ApriltagsCameraLog(1):,7,177.852042,177.588000,177.588000,177.588000,177.454013,1.773326,1.770813,1.839782,1.845228,11.830265
172087:ApriltagsCameraLog(1):,7,177.454013,177.377000,177.377000,177.377000,177.212913,1.770039,1.772076,1.840953,1.842508,11.806567
172127:ApriltagsCameraLog(1):,7,177.212913,177.210000,177.210000,177.210000,176.739177,1.769264,1.771058,1.848490,1.841729,11.813509
172147:ApriltagsCameraLog(1):,7,176.739177,176.466000,176.466000,176.466000,176.500919,1.777503,1.770162,1.834972,1.845110,11.854801
172187:ApriltagsCameraLog(1):,7,176.500919,175.991000,175.991000,175.991000,176.024165,1.779021,1.773846,1.832753,1.840051,11.862971
172227:ApriltagsCameraLog(1):,7,176.024165,175.600000,175.600000,175.600000,175.633133,1.784931,1.776445,1.830279,1.836410,11.905124
172267:ApriltagsCameraLog(1):,7,175.633133,175.621000,175.621000,175.621000,175.463367,1.777774,1.780698,1.839127,1.833358,11.863930
172287:ApriltagsCameraLog(1):,7,175.463367,175.240000,175.240000,175.240000,175.461239,1.785412,1.779235,1.826622,1.836242,11.902880
172327:ApriltagsCameraLog(1):,7,175.461239,175.166000,175.166000,175.166000,175.531441,1.785689,1.782334,1.821735,1.831438,11.897102
172347:ApriltagsCameraLog(1):,7,175.531441,175.214000,175.214000,175.214000,175.559929,1.787480,1.784022,1.817989,1.826590,11.905124
172387:ApriltagsCameraLog(1):,7,175.559929,175.392000,175.392000,175.392000,175.628161,1.785703,1.785761,1.816063,1.822293,11.888119
172427:ApriltagsCameraLog(1):,7,175.628161,175.561000,175.561000,175.561000,175.645191,1.784210,1.785736,1.816376,1.819178,11.876911
172447:ApriltagsCameraLog(1):,7,175.645191,175.424000,175.424000,175.424000,175.640866,1.784888,1.784974,1.809486,1.817777,11.871345
172487:ApriltagsCameraLog(1):,7,175.640866,175.577000,175.577000,175.577000,175.584017,1.783518,1.784938,1.809288,1.813631,11.860290
172527:ApriltagsCameraLog(1):,7,175.584017,175.543000,175.543000,175.543000,175.440361,1.783734,1.784229,1.808207,1.811459,11.860290
172547:ApriltagsCameraLog(1):,7,175.440361,175.053000,175.053000,175.053000,175.347689,1.784455,1.783982,1.795363,1.809833,11.846252
172607:ApriltagsCameraLog(1):,7,175.347689,174.741000,174.741000,174.741000,175.155875,1.789094,1.784242,1.787729,1.802599,11.871345
172627:ApriltagsCameraLog(1):,7,175.155875,174.608000,174.608000,174.608000,175.093387,1.787354,1.786701,1.783726,1.795175,11.851799
172667:ApriltagsCameraLog(1):,7,175.093387,175.233000,175.233000,175.233000,175.051962,1.783348,1.787052,1.801087,1.789452,11.846252
172687:ApriltagsCameraLog(1):,7,175.051962,174.801000,174.801000,174.801000,175.085666,1.785745,1.785208,1.784814,1.795272,11.840730
172727:ApriltagsCameraLog(1):,7,175.085666,174.884000,174.884000,174.884000,175.155054,1.784799,1.785488,1.782396,1.790043,11.829764
172747:ApriltagsCameraLog(1):,7,175.155054,175.237000,175.237000,175.237000,175.200786,1.782058,1.785149,1.786026,1.786219,11.813509
172787:ApriltagsCameraLog(1):,7,175.200786,175.743000,175.743000,175.743000,175.359466,1.778416,1.783603,1.794488,1.786124,11.797487
172827:ApriltagsCameraLog(1):,7,175.359466,175.546000,175.546000,175.546000,175.528968,1.779013,1.781027,1.780644,1.790317,11.781699
172847:ApriltagsCameraLog(1):,7,175.528968,175.823000,175.823000,175.823000,175.590472,1.776818,1.780014,1.781825,1.785481,11.766146
172887:ApriltagsCameraLog(1):,7,175.590472,175.703000,175.703000,175.703000,175.714248,1.779479,1.778411,1.770234,1.783657,11.770508
172927:ApriltagsCameraLog(1):,7,175.714248,175.537000,175.537000,175.537000,175.789827,1.779819,1.778942,1.757370,1.776945,11.755446
172947:ApriltagsCameraLog(1):,7,175.789827,175.793000,175.793000,175.793000,175.805337,1.777849,1.779395,1.757890,1.767158,11.740622
172987:ApriltagsCameraLog(1):,7,175.805337,175.897000,175.897000,175.897000,175.807430,1.776916,1.778621,1.756119,1.762524,11.730871
173027:ApriltagsCameraLog(1):,7,175.807430,175.763000,175.763000,175.763000,175.774466,1.777450,1.777766,1.749340,1.759322,11.726035
173047:ApriltagsCameraLog(1):,7,175.774466,175.412000,175.412000,175.412000,175.680421,1.779072,1.777610,1.735680,1.754331,11.721226
173087:ApriltagsCameraLog(1):,7,175.680421,175.550000,175.550000,175.550000,175.411539,1.775836,1.778369,1.740253,1.745008,11.701480
173127:ApriltagsCameraLog(1):,7,175.411539,175.404000,175.404000,175.404000,175.076576,1.776988,1.777104,1.740694,1.742630,11.711139
173167:ApriltagsCameraLog(1):,7,175.076576,174.894000,174.894000,174.894000,174.766373,1.777689,1.777046,1.732341,1.741662,11.706114
173187:ApriltagsCameraLog(1):,7,174.766373,174.822000,174.822000,174.822000,174.587770,1.775977,1.777376,1.735348,1.737002,11.696354
173227:ApriltagsCameraLog(1):,7,174.587770,174.422000,174.422000,174.422000,174.325425,1.778201,1.776677,1.725204,1.736175,11.701368
173267:ApriltagsCameraLog(1):,7,174.325425,174.624000,174.624000,174.624000,174.122558,1.774914,1.777446,1.734373,1.730691,11.686728
173287:ApriltagsCameraLog(1):,7,174.122558,174.641000,174.641000,174.641000,174.074033,1.774828,1.776184,1.734911,1.732535,11.686728
173327:ApriltagsCameraLog(1):,7,174.074033,173.561000,173.561000,173.561000,174.007441,1.782480,1.775510,1.700404,1.733725,11.706409
173347:ApriltagsCameraLog(1):,7,174.007441,173.555000,173.555000,173.555000,173.964436,1.782221,1.779068,1.697689,1.717080,11.701368
173387:ApriltagsCameraLog(1):,7,173.964436,172.864000,172.864000,172.864000,173.851256,1.787332,1.780678,1.672882,1.707390,11.716050
173427:ApriltagsCameraLog(1):,7,173.851256,173.487000,173.487000,173.487000,173.728702,1.784178,1.784150,1.687670,1.690164,11.706114
173447:ApriltagsCameraLog(1):,7,173.728702,173.825000,173.825000,173.825000,173.706532,1.782446,1.784167,1.695890,1.688917,11.701186
173487:ApriltagsCameraLog(1):,7,173.706532,173.446000,173.446000,173.446000,173.705387,1.783481,1.783310,1.678795,1.692404,11.691408
173527:ApriltagsCameraLog(1):,7,173.705387,173.191000,173.191000,173.191000,173.654161,1.784199,1.783410,1.668164,1.685600,11.686559
173547:ApriltagsCameraLog(1):,7,173.654161,173.379000,173.379000,173.379000,173.575288,1.780644,1.783839,1.671912,1.676884,11.661995
173587:ApriltagsCameraLog(1):,7,173.575288,173.335000,173.335000,173.335000,173.526074,1.780522,1.782246,1.667992,1.674395,11.657193
